id;medication_id;name;frequency;body_system;description;severity;created_at
9112bc20-6112-48a6-a6a7-979d0cb0ddc9;64acd078-96a1-4c9a-806e-67d6258c7849;Hypothyreose;not_known;Endokrine Erkrankungen;;moderate;2025-12-07 22:32:28.674273+00
452c44a3-2c30-4ba5-8d8a-6b338a0bf241;64acd078-96a1-4c9a-806e-67d6258c7849;Auffällige Blut-Osmolarität;not_known;Erkrankungen der Nieren und Harnwege;nach Aufnahme grösserer Mengen Povidon-Iod;moderate;2025-12-07 22:32:28.871425+00
7b9dc29b-3db7-4d13-ae2e-a34d9b31ed2b;26065ed1-145a-4e89-b454-9c1f4a2aac6b;Thrombocytopénie;rare;Troubles hématologiques et du système lymphatique;;moderate;2025-12-07 22:32:56.740985+00
3cfc7853-97b4-438c-bc2d-5bc6939c00e6;c7960e29-bfee-4dd5-a27c-b269181d98d8;Maladie cardiaque ischémique (≥ Grade 3);;Affections cardiaques;Maladie cardiaque ischémique de grade 3 ou supérieur (1,8%).;severe;2025-12-07 22:57:52.771247+00
8e4ded0f-33e0-4cad-af5c-e79b89ac582e;c7960e29-bfee-4dd5-a27c-b269181d98d8;Lésion hépatique idiosyncrasique d'origine médicamenteuse;;Affections hépatobiliaires;Cas signalés de lésions hépatiques idiosynrasiques d'origine médicamenteuse, avec augmentations des ALAT et/ou ASAT de grade ≥3, y compris avec une augmentation concomitante de la bilirubine totale ≥2 fois la limite supérieure de la normale (ULN).;severe;2025-12-07 22:57:52.947685+00
ec60b5cc-b622-4b34-9c53-5574c6116147;455e4a3b-9809-416c-8ab6-de1586757408;Tachykardie;common;Herzerkrankungen;;;2025-12-07 22:58:27.745394+00
ebb4ba63-cc45-482c-a6fe-4ba02962bd63;455e4a3b-9809-416c-8ab6-de1586757408;Erbrechen;uncommon;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:58:27.943674+00
16f6f425-772f-48b9-bc6d-6dfa8115981a;455e4a3b-9809-416c-8ab6-de1586757408;exfoliative Dermatitis;not_known;Erkrankungen der Haut und des Unterhautgewebes;;severe;2025-12-07 22:58:28.12943+00
3b98a22a-d11b-4146-8301-75a7be4be2db;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Coma hypoglycémique;very_rare;Troubles du métabolisme et de la nutrition;;severe;2025-12-07 22:59:12.597678+00
a975acc5-1acd-42e8-9c2d-e6e3a86f79cf;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Bradycardie;very_rare;Troubles cardiaques;Observée lors d'utilisation diagnostique.;moderate;2025-12-07 22:59:12.850766+00
c1d8d93e-da53-442c-bbf8-2e5d8bce0e00;e52fc74e-d82e-4944-b4cc-137732c4bd47;Maux de tête;common;Erkrankungen des Nervensystems;Depuis la commercialisation: Vertiges et dysgueusie;;2025-12-07 22:59:41.532856+00
fa97caef-0bb7-4623-858f-68423bf3dfe1;e52fc74e-d82e-4944-b4cc-137732c4bd47;Éruption cutanée, Prurit, Érythème;uncommon;Erkrankungen der Haut und des Unterhautgewebes;;;2025-12-07 22:59:41.722854+00
6ccb3b16-1a4f-4f85-b98b-e7303d6ad7e6;e52fc74e-d82e-4944-b4cc-137732c4bd47;Fractures du fémur (faible énergie) et d'autres os;very_rare;Skelettmuskulatur-, Bindegewebs- und Knochenerkrankungen;Signalées depuis la commercialisation.;severe;2025-12-07 22:59:41.897542+00
4bc21288-ded1-47e3-a685-ea2a6abccb80;88156298-2fe4-4427-86e0-0097b582a2ef;Hypertrichose;uncommon;Troubles cutanés et des tissus sous-cutanés;Lors de l'application externe de Synalar-N sur de grandes surfaces (plus de 1/5 de la surface corporelle) et/ou sur une longue période, les effets indésirables locaux suivants ont été décrits: Hypertrichose.;moderate;2025-12-07 22:32:04.205216+00
50421363-fa8d-4903-9ee5-f91ef5c53d4e;88156298-2fe4-4427-86e0-0097b582a2ef;Ostéoporose;rare;Troubles musculosquelettiques et du tissu conjonctif;En cas d'application étendue et/ou prolongée, la possibilité d'effets systémiques est donnée: ostéoporose.;severe;2025-12-07 22:32:04.404014+00
b777dbe8-7ac5-4473-ba5d-42e47c7e6316;88156298-2fe4-4427-86e0-0097b582a2ef;Effets ototoxiques, vestibulaires et néphrotoxiques;uncommon;Troubles de l'oreille et du labyrinthe, Troubles rénaux et urinaires;Après application topique de néomycine, des manifestations oto-, vestibulaires et néphrotoxiques peuvent occasionnellement survenir, en particulier en cas de résorption excessive après application répétée de Synalar-N sur des plaies étendues.;severe;2025-12-07 22:32:04.596904+00
07c1cf84-952a-4ab0-b4b5-0d3c6524ea49;64acd078-96a1-4c9a-806e-67d6258c7849;Elektrolytstörungen;not_known;Stoffwechsel- und Ernährungsstörungen;nach Aufnahme grösserer Mengen Povidon-Iod;moderate;2025-12-07 22:32:28.705676+00
056ada86-eb29-470f-88e5-8f020ebf3a64;26065ed1-145a-4e89-b454-9c1f4a2aac6b;Hémorragies (non liées au CABG);common;Troubles hématologiques et du système lymphatique;"Les hémorragies graves ou légères selon les critères TIMI étaient statistiquement significativement plus fréquentes dans le groupe Efient (4,5%) que dans le groupe Clopidogrel (3,4%) chez les patients atteints d'angine instable (UA) et d'infarctus du myocarde sans élévation du segment ST (NSTEMI) et dans la cohorte globale ACS. Pas de différence significative chez les patients atteints de STEMI. Hémorragies engageant le pronostic vital: 1,3% avec Prasugrel vs 0,8% avec Clopidogrel. La plupart des hémorragies spontanées étaient gastro-intestinales (1,7% avec Efient, 1,3% avec Clopidogrel); la plupart des hémorragies provoquées étaient au site de ponction artérielle (1,3% avec Efient, 1,2% avec Clopidogrel).";severe;2025-12-07 22:32:56.573939+00
592e5333-2c25-410b-a12a-f0b521c3d75b;26065ed1-145a-4e89-b454-9c1f4a2aac6b;Réactions d'hypersensibilité;uncommon;Troubles du système immunitaire;Y compris dyspnée, angio-œdème, urticaire, prurit, éruption cutanée.;moderate;2025-12-07 22:32:56.774608+00
fb5f98aa-29e5-431e-932f-f8751472ea25;455e4a3b-9809-416c-8ab6-de1586757408;Kopfschmerzen;very_common;Erkrankungen des Nervensystems;;;2025-12-07 22:58:27.606543+00
289f73fa-89e3-4df2-9a21-6ed001ebd37a;455e4a3b-9809-416c-8ab6-de1586757408;Kreislaufkollaps (bisweilen einhergehend mit Bradyarrhythmie und Ohnmacht);uncommon;Gefässerkrankungen;;severe;2025-12-07 22:58:27.837269+00
01058001-4c6f-43e4-8a86-4cf3db0fc5c3;455e4a3b-9809-416c-8ab6-de1586757408;Gesichtsrötung;uncommon;Erkrankungen der Haut und des Unterhautgewebes;;mild;2025-12-07 22:58:28.034683+00
903fa909-30c8-4d53-94c3-aea377aa398f;455e4a3b-9809-416c-8ab6-de1586757408;Schwerwiegende hypotone Reaktionen, mit Übelkeit, Erbrechen, Rastlosigkeit, Blässe und Schweissausbrüchen;not_known;Gefässerkrankungen;Unter organischen Nitraten;severe;2025-12-07 22:58:28.228739+00
842e5ced-29bd-4a9a-bbb8-d93d1f2eb230;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Douleurs abdominales;rare;Troubles gastro-intestinaux;;mild;2025-12-07 22:59:12.71062+00
1c561cd0-84ce-4d7e-8885-a3fe979a98e6;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Hypertension;very_rare;Troubles vasculaires;Observée lors d'utilisation diagnostique.;moderate;2025-12-07 22:59:12.962259+00
42e253b3-8b9e-42fc-85f1-b9797839a467;e52fc74e-d82e-4944-b4cc-137732c4bd47;Douleurs abdominales, Dyspepsie, Constipation, Diarrhée, Flatulences, Ulcère œsophagien, Dysphagie, Sensation de plénitude, Reflux;common;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:59:41.617547+00
29d94eeb-98ec-4986-a4a9-cb1df8e4a4db;e52fc74e-d82e-4944-b4cc-137732c4bd47;Douleurs musculo-squelettiques (os, muscles ou articulations);common;Skelettmuskulatur-, Bindegewebs- und Knochenerkrankungen;;;2025-12-07 22:59:41.808581+00
e6c041f3-9ce6-43ab-9d97-97118591ba6b;88156298-2fe4-4427-86e0-0097b582a2ef;Milia;uncommon;Troubles cutanés et des tissus sous-cutanés;Lors de l'application externe de Synalar-N sur de grandes surfaces (plus de 1/5 de la surface corporelle) et/ou sur une longue période, les effets indésirables locaux suivants ont été décrits: Miliaria.;mild;2025-12-07 22:32:04.236828+00
301eace6-5803-47fe-aa0b-461317047f73;88156298-2fe4-4427-86e0-0097b582a2ef;Retards de croissance chez les enfants;rare;Troubles endocriniens, Troubles de la croissance;En cas d'application étendue et/ou prolongée, la possibilité d'effets systémiques est donnée: chez les enfants, retards de croissance.;severe;2025-12-07 22:32:04.43462+00
9d885a56-45c6-40d8-98b0-4fa7bf0f56cf;88156298-2fe4-4427-86e0-0097b582a2ef;Réactions de sevrage (topical steroid withdrawal syndrome);unknown;Troubles cutanés et des tissus sous-cutanés;Rougeur de la peau pouvant s'étendre au-delà de la zone initialement affectée, sensation de brûlure ou de picotement, démangeaisons, desquamation de la peau, vésicules suintantes.;severe;2025-12-07 22:32:04.627914+00
2052ddc3-c5cd-4288-9260-915152f67089;64acd078-96a1-4c9a-806e-67d6258c7849;Überempfindlichkeitsreaktionen (allergische Reaktionen vom Spättyp);rare;Erkrankungen des Immunsystems;;mild;2025-12-07 22:32:28.558082+00
3a713106-a924-4286-b846-96e240461070;64acd078-96a1-4c9a-806e-67d6258c7849;Metabolische Azidose;not_known;Stoffwechsel- und Ernährungsstörungen;nach Aufnahme grösserer Mengen Povidon-Iod;severe;2025-12-07 22:32:28.757289+00
ee6d509a-9377-41cd-82d3-4098483f5336;26065ed1-145a-4e89-b454-9c1f4a2aac6b;Hémorragies fatales (patients ≥ 75 ans);common;Troubles hématologiques et du système lymphatique;1,0% des patients de ≥75 ans prenant Efient ont eu des hémorragies fatales (vs 0,1% avec Clopidogrel).;severe;2025-12-07 22:32:56.607024+00
0e18d493-0216-42ee-9b6a-b2f32b558c50;96ed1a5e-a458-4340-bf01-05718819c286;Schwerwiegende unerwünschte Hautreaktionen (SCARs);very_rare;skin_and_subcutaneous_tissue_disorders;Erythema multiforme (EM), Stevens-Johnson-Syndrom (SJS), toxische epidermale Nekrolyse (TEN), Arzneimittelexanthem mit Eosinophilie und systemischen Symptomen (DRESS), die lebensbedrohlich oder tödlich sein können, wurden sehr selten im Zusammenhang mit der Behandlung mit Esomeprazol berichtet.;severe;2025-12-07 22:33:25.811462+00
f9c0f294-c2a5-453f-a531-878e3d94dcf6;455e4a3b-9809-416c-8ab6-de1586757408;Schwindel;common;Erkrankungen des Nervensystems;;;2025-12-07 22:58:27.66649+00
06b0e769-d271-4132-b749-cc4870b8f52b;455e4a3b-9809-416c-8ab6-de1586757408;Hypotonie;not_known;Gefässerkrankungen;;;2025-12-07 22:58:27.865988+00
5710dba2-1dda-4b84-aa79-838bef9a1af3;455e4a3b-9809-416c-8ab6-de1586757408;Angioödem;very_rare;Erkrankungen der Haut und des Unterhautgewebes;;severe;2025-12-07 22:58:28.06377+00
b39e89cb-7555-4311-8a89-c6ec32255b8d;455e4a3b-9809-416c-8ab6-de1586757408;Vorübergehende Hypoxämie;not_known;Erkrankungen der Atemwege, des Brustraums und des Mediastinum;Infolge einer relativen Umverteilung des Blutstroms in hypoventilierten Alveolarbereichen. Kann insbesondere bei Patienten mit koronarer Herzkrankheit zu einer myokardialen Hypoxie führen.;moderate;2025-12-07 22:58:28.270332+00
f0fe9f8b-45f8-4a87-9265-354c0c7d2615;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Réactions d'hypersensibilité y compris réaction/choc anaphylactique;very_rare;Troubles du système immunitaire;;severe;2025-12-07 22:59:12.536582+00
0e4cc962-001b-4902-839d-299c2089a825;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Érythème nécrolytique migrant;very_rare;Affections de la peau et du tissu sous-cutané;Uniquement observé lors d'administration continue de doses élevées.;moderate;2025-12-07 22:59:12.79254+00
a0b70efa-8a66-406e-af0f-f1d250bfdc02;e52fc74e-d82e-4944-b4cc-137732c4bd47;Hypersensibilité (Urticaire, Angioœdème);rare;Erkrankungen des Immunsystems;;;2025-12-07 22:59:41.475843+00
a815b303-8912-4198-9358-494b436eb4ac;e52fc74e-d82e-4944-b4cc-137732c4bd47;Nausées, Vomissements, Gastrite, Œsophagite, Érosions œsophagiennes, Méléna;uncommon;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:59:41.645424+00
8b3cc019-5e2d-4743-ab18-b571c811ace7;e52fc74e-d82e-4944-b4cc-137732c4bd47;Articulations gonflées, Douleurs musculo-squelettiques sévères (os, muscles ou articulations);rare;Skelettmuskulatur-, Bindegewebs- und Knochenerkrankungen;;severe;2025-12-07 22:59:41.836755+00
41a82369-6a32-4b8a-9b90-5be7ed21f428;88156298-2fe4-4427-86e0-0097b582a2ef;Suppression de la synthèse endogène de corticostéroïdes;rare;Troubles endocriniens;En cas d'application étendue et/ou prolongée, la possibilité d'effets systémiques est donnée: suppression de la synthèse endogène de corticostéroïdes.;severe;2025-12-07 22:32:04.272763+00
c2f8d85d-7f9e-4a0d-b431-ee6f29b397af;88156298-2fe4-4427-86e0-0097b582a2ef;Suppression de l'axe hypothalamo-hypophyso-surrénalien;rare;Troubles endocriniens;Chez les enfants, l'enfant est plus sensible que l'adulte aux effets suppressifs induits par les glucocorticoïdes sur l'axe hypothalamo-hypophyso-surrénalien et aux effets des corticostéroïdes exogènes. Une suppression de l'axe hypothalamo-hypophyso-surrénalien, un syndrome de Cushing, un retard de croissance, un gain de poids réduit et une augmentation de la pression intracrânienne ont été observés chez les enfants recevant des corticostéroïdes topiques.;severe;2025-12-07 22:32:04.471891+00
f98733ed-13fe-47cd-82f2-0fbcb0940647;64acd078-96a1-4c9a-806e-67d6258c7849;Anaphylaktische Reaktionen;very_rare;Erkrankungen des Immunsystems;;severe;2025-12-07 22:32:28.588584+00
4452ac08-bb98-4dec-9eac-77d37f33a582;64acd078-96a1-4c9a-806e-67d6258c7849;Kontaktdermatitis (mit Symptomen wie Erythem, Bläschen und Pruritus);rare;Erkrankungen der Haut und des Unterhautgewebes;;mild;2025-12-07 22:32:28.784189+00
788cfa8f-8d2b-47b3-8b6f-c310e2c5cfc0;26065ed1-145a-4e89-b454-9c1f4a2aac6b;Hémorragies fatales (patients < 75 ans);uncommon;Troubles hématologiques et du système lymphatique;0,2% des patients de <75 ans prenant Efient ont eu des hémorragies fatales (vs 0,1% avec Clopidogrel).;severe;2025-12-07 22:32:56.641737+00
4696e2d0-db86-4697-ab50-73cff74e6163;455e4a3b-9809-416c-8ab6-de1586757408;Schläfrigkeit;common;Erkrankungen des Nervensystems;;;2025-12-07 22:58:27.711109+00
c09889b4-ded5-444d-b1b3-2e9e226b7e65;455e4a3b-9809-416c-8ab6-de1586757408;Übelkeit;uncommon;Erkrankungen des Gastrointestinaltrakts;;;2025-12-07 22:58:27.903881+00
f8a4a416-66bd-492b-a478-07a70d81a6ae;455e4a3b-9809-416c-8ab6-de1586757408;Stevens-Johnson-Syndrom;very_rare;Erkrankungen der Haut und des Unterhautgewebes;;severe;2025-12-07 22:58:28.093188+00
6c61c8d2-5a8b-44d5-bedc-30c0c6689706;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Récidive d'hypoglycémie;uncommon;Troubles du métabolisme et de la nutrition;;moderate;2025-12-07 22:59:12.564349+00
aeb1c577-4c11-4ac8-9451-60eb94f77c02;3538d9b2-bb9f-4c0a-aaf0-8027d434122b;Réactions au site d'injection;unknown;Troubles généraux et anomalies au site d'administration;;mild;2025-12-07 22:59:12.821751+00
5a086d38-9684-47a5-a307-ad148b6b6bc2;e52fc74e-d82e-4944-b4cc-137732c4bd47;Hypocalcémie symptomatique;rare;Stoffwechsel- und Ernährungsstörungen;généralement en association avec des facteurs prédisposants;;2025-12-07 22:59:41.503004+00
75dcfc07-0639-4cea-a6be-441677a4dde4;e52fc74e-d82e-4944-b4cc-137732c4bd47;Sténoses œsophagiennes, Ulcères oropharyngés, Ulcères gastriques, Ulcères duodénaux, PUB gastro-intestinaux supérieurs (perforations, ulcères, hémorragies);rare;Erkrankungen des Gastrointestinaltrakts;;severe;2025-12-07 22:59:41.696678+00
eb97a15f-6aec-45ac-afcb-ebdaefb089d9;e52fc74e-d82e-4944-b4cc-137732c4bd47;Ostéonécrose localisée de la mâchoire;very_rare;Skelettmuskulatur-, Bindegewebs- und Knochenerkrankungen;généralement en association avec une extraction dentaire et/ou une infection locale (y compris l'ostéomyélite), associée à une guérison retardée, signalée depuis la commercialisation.;severe;2025-12-07 22:59:41.863882+00
6f53c86f-5092-4d0e-acc1-c09fb436476a;88156298-2fe4-4427-86e0-0097b582a2ef;Manifestation d'un diabète mellitus latent;rare;Troubles endocriniens;En cas d'application étendue et/ou prolongée, la possibilité d'effets systémiques est donnée: manifestation d'un diabète mellitus latent.;severe;2025-12-07 22:32:04.33614+00
e68bf042-bd66-44d9-8a7c-bdeff8cda9d3;88156298-2fe4-4427-86e0-0097b582a2ef;Gain de poids réduit;rare;Troubles de la croissance;Chez les enfants, un gain de poids réduit a été observé chez les enfants recevant des corticostéroïdes topiques.;moderate;2025-12-07 22:32:04.534656+00
a8003e06-4e5a-4fd6-9154-c0f9b8c22de3;64acd078-96a1-4c9a-806e-67d6258c7849;Iod-induzierte Hyperthyreose (mit Symptomen wie Tachykardie oder Unruhe);very_rare;Endokrine Erkrankungen;bei prädisponierten Patienten;moderate;2025-12-07 22:32:28.644358+00
0964e84f-62f4-49d0-aaee-c165c164a718;64acd078-96a1-4c9a-806e-67d6258c7849;Akutes Nierenversagen (mit Oligo-/Anurie);not_known;Erkrankungen der Nieren und Harnwege;nach Aufnahme grösserer Mengen Povidon-Iod;severe;2025-12-07 22:32:28.844146+00
7da1c9fc-b4a9-4ae7-9f71-acedaa919140;26065ed1-145a-4e89-b454-9c1f4a2aac6b;Anémie;common;Troubles hématologiques et du système lymphatique;;moderate;2025-12-07 22:32:56.706409+00
340aff31-c352-45ed-866f-06b0f7a1d0d8;df02db52-6078-42be-baea-0ddf1cf9f9b9;Hypertriglyzéridémie;rare;Stoffwechsel- und Ernährungsstörungen;;;2025-12-07 22:34:00.171242+00
65620555-06f8-4f55-83db-e510da479a3b;df02db52-6078-42be-baea-0ddf1cf9f9b9;Schlafstörungen;uncommon;Psychiatrische Erkrankungen;;;2025-12-07 22:34:00.222974+00
bee54d4f-4182-408c-a166-283d91d5ac1c;df02db52-6078-42be-baea-0ddf1cf9f9b9;Depression;uncommon;Psychiatrische Erkrankungen;;;2025-12-07 22:34:00.268132+00
dcdf8ab0-eb22-4848-a51e-55cdf0196adb;df02db52-6078-42be-baea-0ddf1cf9f9b9;Gesteigerte Traumaktivität;rare;Psychiatrische Erkrankungen;;;2025-12-07 22:34:00.314954+00
16ce0faa-340e-4e3f-9882-03421f6036ee;df02db52-6078-42be-baea-0ddf1cf9f9b9;Halluzinationen;rare;Psychiatrische Erkrankungen;;;2025-12-07 22:34:00.367376+00
7e6c3bc2-350c-4333-a9e5-7d27c628ef53;df02db52-6078-42be-baea-0ddf1cf9f9b9;Fatigue;common;Erkrankungen des Nervensystems;Ces symptômes apparaissent en particulier en début de traitement chez les patients atteints d'hypertension ou d'angine de poitrine, sont généralement de nature bénigne et disparaissent le plus souvent après 1 à 2 semaines de traitement.;mild;2025-12-07 22:34:00.396022+00
80786af5-9fbe-4c8a-b625-1a36868abf82;df02db52-6078-42be-baea-0ddf1cf9f9b9;Schwindel;common;Erkrankungen des Nervensystems;Ces symptômes apparaissent en particulier en début de traitement chez les patients atteints d'hypertension ou d'angine de poitrine, sont généralement de nature bénigne et disparaissent le plus souvent après 1 à 2 semaines de traitement.;mild;2025-12-07 22:34:00.423809+00
00d07549-185c-49e6-b775-960975ec6fe9;df02db52-6078-42be-baea-0ddf1cf9f9b9;Kopfschmerzen;common;Erkrankungen des Nervensystems;Ces symptômes apparaissent en particulier en début de traitement chez les patients atteints d'hypertension ou d'angine de poitrine, sont généralement de nature bénigne et disparaissent le plus souvent après 1 à 2 semaines de traitement.;mild;2025-12-07 22:34:00.467655+00
a18f1964-b6af-4133-a411-d2bfebe68ca2;df02db52-6078-42be-baea-0ddf1cf9f9b9;Schwitzen;common;Erkrankungen des Nervensystems;Ces symptômes apparaissent en particulier en début de traitement chez les patients atteints d'hypertension ou d'angine de poitrine, sont généralement de nature bénigne et disparaissent le plus souvent après 1 à 2 semaines de traitement.;mild;2025-12-07 22:34:00.498226+00
5fd57f04-0af9-4ab7-aea2-ae392cd0757b;df02db52-6078-42be-baea-0ddf1cf9f9b9;Taubheit und Kältegefühl in den Extremitäten;common;Erkrankungen des Nervensystems;Chez les patients avec insuffisance cardiaque chronique.;;2025-12-07 22:34:00.548111+00
31064e09-e532-4f74-9a3b-8031df008fb3;df02db52-6078-42be-baea-0ddf1cf9f9b9;Asthénie;common;Erkrankungen des Nervensystems;Chez les patients avec insuffisance cardiaque chronique.;;2025-12-07 22:34:00.630125+00
ddf2de0c-fb30-431d-91dc-5dd66a658be2;df02db52-6078-42be-baea-0ddf1cf9f9b9;Asthénie;uncommon;Erkrankungen des Nervensystems;Chez les patients avec hypertension ou angine de poitrine.;;2025-12-07 22:34:00.69469+00
70624d35-4b21-4916-ac85-0169e477bcf2;df02db52-6078-42be-baea-0ddf1cf9f9b9;Mundtrockenheit;rare;Erkrankungen des Nervensystems;;;2025-12-07 22:34:00.782683+00
c7a14469-b0ab-417b-9980-0d80f0430f9a;df02db52-6078-42be-baea-0ddf1cf9f9b9;Réduction du flux lacrymal;rare;Augenerkrankungen;À prendre en compte pour les porteurs de lentilles de contact.;;2025-12-07 22:34:00.808632+00
16d47e1e-be4a-46b8-ab40-76e2d981a6c6;df02db52-6078-42be-baea-0ddf1cf9f9b9;Konjunktivitis;very_rare;Augenerkrankungen;;;2025-12-07 22:34:00.837046+00
7300b6d8-d1cf-45d1-8c4f-b9afbe08d397;6cd9630e-b6d5-40b1-80ec-40196d864f53;Schwindel;very_common;Erkrankungen des Nervensystems;;moderate;2025-12-07 22:35:50.095267+00
078326b0-7cfb-4048-b547-dacb9aeed75e;6cd9630e-b6d5-40b1-80ec-40196d864f53;Übelkeit;very_common;Erkrankungen des Gastrointestinaltrakts;;moderate;2025-12-07 22:35:50.141387+00
f3273a8d-b8b6-419c-92a9-bcfe5c7b5e5f;6cd9630e-b6d5-40b1-80ec-40196d864f53;Verwirrung;very_common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.187134+00
dbc398de-f340-47e7-8753-26785c890be6;6cd9630e-b6d5-40b1-80ec-40196d864f53;Nystagmus;very_common;Erkrankungen des Nervensystems;;moderate;2025-12-07 22:35:50.233495+00
4c778650-4ed7-493d-888b-09be5d750b88;6cd9630e-b6d5-40b1-80ec-40196d864f53;Gangabnormalitäten;very_common;Allgemeine Erkrankungen und Beschwerden am Verabreichungsort;;moderate;2025-12-07 22:35:50.26609+00
50ac1f59-299f-43da-a842-c177e864f0f8;6cd9630e-b6d5-40b1-80ec-40196d864f53;Gedächtnisstörungen;very_common;Erkrankungen des Nervensystems;;moderate;2025-12-07 22:35:50.299562+00
ab10e230-ebd2-4abf-aa90-1896be5e842d;6cd9630e-b6d5-40b1-80ec-40196d864f53;Verschwommensehen;very_common;Augenerkrankungen;;moderate;2025-12-07 22:35:50.333867+00
370c0280-582a-4344-9f0e-84b6264e06f8;6cd9630e-b6d5-40b1-80ec-40196d864f53;Kopfschmerzen;very_common;Erkrankungen des Nervensystems;;moderate;2025-12-07 22:35:50.365263+00
e3445707-a3ea-4b9e-b6e5-27969a966cb6;6cd9630e-b6d5-40b1-80ec-40196d864f53;Asthenie;very_common;Allgemeine Erkrankungen und Beschwerden am Verabreichungsort;;moderate;2025-12-07 22:35:50.398383+00
0f1494cf-6e3a-483f-8ad1-3c6bb76174d4;6cd9630e-b6d5-40b1-80ec-40196d864f53;Erbrechen;very_common;Erkrankungen des Gastrointestinaltrakts;;moderate;2025-12-07 22:35:50.428406+00
7d2f501e-076d-4bca-8256-34a31dd87065;6cd9630e-b6d5-40b1-80ec-40196d864f53;Somnolenz;very_common;Erkrankungen des Nervensystems;;moderate;2025-12-07 22:35:50.459759+00
d9c721cc-25c7-4abf-ba15-2c406654b928;6cd9630e-b6d5-40b1-80ec-40196d864f53;Sepsis;uncommon;Infektionen und parasitäre Erkrankungen;;severe;2025-12-07 22:35:50.488512+00
ab254d0a-481d-42f2-8503-6f61ce625c31;6cd9630e-b6d5-40b1-80ec-40196d864f53;Meningitis;uncommon;Infektionen und parasitäre Erkrankungen;;severe;2025-12-07 22:35:50.52091+00
08ff5c70-513f-4660-9646-c1827a3ba629;6cd9630e-b6d5-40b1-80ec-40196d864f53;anaphylaktische Reaktion;not_known;Erkrankungen des Immunsystems;aus Spontanberichten;severe;2025-12-07 22:35:50.551333+00
8c003bd7-1540-4175-8f59-7bcf8b734bef;6cd9630e-b6d5-40b1-80ec-40196d864f53;verminderter Appetit;common;Stoffwechsel- und Ernährungsstörungen;;mild;2025-12-07 22:35:50.580422+00
7d1bee73-b980-4d7c-9611-4f61555cb9e1;6cd9630e-b6d5-40b1-80ec-40196d864f53;Anorexie;common;Stoffwechsel- und Ernährungsstörungen;;moderate;2025-12-07 22:35:50.61801+00
c14c33fc-b6d7-4306-a3d2-a1947a60def3;6cd9630e-b6d5-40b1-80ec-40196d864f53;Ängstlichkeit;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.654879+00
fc9d345d-74e1-4367-957e-e96bc38ddbfa;6cd9630e-b6d5-40b1-80ec-40196d864f53;akustische Halluzination;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.697146+00
408c3e77-5fb7-42da-ad5a-f2b3c075e74b;6cd9630e-b6d5-40b1-80ec-40196d864f53;Schlaflosigkeit;common;Psychiatrische Erkrankungen;;mild;2025-12-07 22:35:50.73107+00
afb9f732-d8d3-4592-9b6a-ae66f756b052;6cd9630e-b6d5-40b1-80ec-40196d864f53;Agitation;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.774757+00
105d5c3f-da9e-407f-9574-8f3447300d1a;6cd9630e-b6d5-40b1-80ec-40196d864f53;Desorientiertheit;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.80656+00
fd6b473e-eca9-4d50-ae8f-92c3444b1ee7;6cd9630e-b6d5-40b1-80ec-40196d864f53;Halluzination;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.84506+00
37e04400-7de8-4bc5-9a3f-6c22e0fab147;6cd9630e-b6d5-40b1-80ec-40196d864f53;visuelle Halluzination;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.882028+00
70b13fd7-989f-4e53-b1bf-1ed5019c08fe;6cd9630e-b6d5-40b1-80ec-40196d864f53;Depression;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.910114+00
208d7119-6597-4bef-8757-9b5fbdd63dc8;6cd9630e-b6d5-40b1-80ec-40196d864f53;Paranoia;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.952146+00
038b897d-b31a-4b50-8114-fc0fa095344b;6cd9630e-b6d5-40b1-80ec-40196d864f53;Reizbarkeit;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:50.979922+00
ddd3ee05-b183-4fce-8b46-65b61203b6ce;6cd9630e-b6d5-40b1-80ec-40196d864f53;Depression verschlimmert;common;Psychiatrische Erkrankungen;;moderate;2025-12-07 22:35:51.008158+00
0618c16a-5300-4e05-a179-a6b5b8db6c3b;6cd9630e-b6d5-40b1-80ec-40196d864f53;Nervosität;common;Psychiatrische Erkrankungen;;mild;2025-12-07 22:35:51.041859+00
