id;name;icd_code;synonyms;description;category;specialty;severity;created_at;updated_at
b907fde9-f486-40ce-9337-99928747992c;Person injured while boarding or alighting from aircraft;V97.1;"[""Orang terluka saat naik atau turun dari pesawat""]";Person injured while boarding or alighting from aircraft;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
93ae056a-605d-444c-bea5-4aa7f04fcaae;Parachutist injured in air transport accident;V97.2;"[""Penerjun terluka dalam kecelakaan transportasi udara""]";Parachutist injured in air transport accident;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
ec53bcad-d423-49f8-970b-dbc69b571cc4;Person on ground injured in air transport accident;V97.3;"[""Orang di tanah terluka dalam kecelakaan transportasi udara""]";Person on ground injured in air transport accident;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
a87273e6-70c5-410c-b5d4-26a4eaea062b;Other air transport accidents, not elsewhere classified;V97.8;"[""Kecelakaan transportasi udara lainnya , tidak diklasifikasikan di tempat lain""]";Other air transport accidents, not elsewhere classified;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
ab039ac0-79de-497e-9745-cf37182df9ba;Other specified transport accidents;V98;"[""Kecelakaan transportasi tertentu lainnya""]";Other specified transport accidents;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
157f0d07-2604-4472-bdb8-5aed517e9061;Unspecified transport accident;V99;"[""Kecelakaan transportasi yang tidak spesifik""]";Unspecified transport accident;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
b10fd855-ab1e-46d5-885c-3cd02c9ac3f7;Fall on same level involving ice and snow causing accidental injury;W00;"[""Jatuh pada tingkat yang sama yang melibatkan es dan salju menyebabkan luka karena kecelakaan""]";Fall on same level involving ice and snow causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
b85f3cd3-e648-4f1f-8f43-6fedee51a983;Fall on same level from slipping, tripping and stumbling causing accidental injury;W01;"[""Jatuh pada tingkat yang sama dari tergelincir , tersandung dan tersandung menyebabkan luka karena kecelakaan""]";Fall on same level from slipping, tripping and stumbling causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
50342e96-8907-4c06-8b73-690f2a67dc3a;Fall involving ice-skates, skis, roller-skates or skateboards causing accidental injury;W02;"[""Jatuh melibatkan es skate , ski , sepatu roda atau skateboard menyebabkan luka karena kecelakaan""]";Fall involving ice-skates, skis, roller-skates or skateboards causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
d9a12da2-5493-4b19-b356-c7cdb0eecedc;Other fall on same level due to collision with, or pushing by, another person causing accidental injury;W03;"[""Jatuh lain pada tingkat yang sama akibat tabrakan dengan , atau mendorong oleh, orang lain menyebabkan luka karena kecelakaan""]";Other fall on same level due to collision with, or pushing by, another person causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
19fb8a9c-9682-4332-b596-c5427e33f7db;Fall while being carried or supported by other persons causing accidental injury;W04;"[""Jatuh saat sedang dilakukan atau didukung oleh orang-orang lain yang menyebabkan luka karena kecelakaan""]";Fall while being carried or supported by other persons causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
fa87826c-b1b7-42a2-a223-75a79bee3997;Fall involving wheelchair causing accidental injury;W05;"[""Jatuh melibatkan kursi roda menyebabkan luka karena kecelakaan""]";Fall involving wheelchair causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
0ca497b6-ebcf-4da0-8043-987e7f53d310;Fall involving bed causing accidental injury;W06;"[""Jatuh melibatkan tidur menyebabkan luka karena kecelakaan""]";Fall involving bed causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
0f166b78-560c-47e6-bdbf-970438fd4396;Fall involving chair causing accidental injury;W07;"[""Jatuh melibatkan kursi menyebabkan luka karena kecelakaan""]";Fall involving chair causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
f08c8784-c137-4457-9b8f-18b5a3958d10;Fall involving other furniture causing accidental injury;W08;"[""Jatuh melibatkan furniture lain yang menyebabkan luka karena kecelakaan""]";Fall involving other furniture causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
f9fd4f11-6e27-4554-99b4-11fd8e99b59d;Fall involving playground equipment causing accidental injury;W09;"[""Jatuh melibatkan peralatan bermain menyebabkan luka karena kecelakaan""]";Fall involving playground equipment causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
3f0d95b7-db25-4d9a-9a41-45b6fd748cd9;Fall on and from stairs and steps causing accidental injury;W10;"[""Jatuh dan dari tangga dan langkah-langkah yang menyebabkan luka karena kecelakaan""]";Fall on and from stairs and steps causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
9389b4ff-4bc2-4230-834a-83ead473d9c0;Fall on and from ladder causing accidental injury;W11;"[""Jatuh dari tangga dan menyebabkan luka karena kecelakaan""]";Fall on and from ladder causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
85a6c951-838d-4774-85d1-9b310ad5117c;Fall on and from scaffolding causing accidental injury;W12;"[""Jatuh dan dari perancah menyebabkan luka karena kecelakaan""]";Fall on and from scaffolding causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
de3f4dcd-4d48-474b-94ec-9a554f64b0e4;Fall from, out of or through building or structure causing accidental injury;W13;"[""Jatuh dari , dari atau melalui bangunan atau struktur yang menyebabkan luka karena kecelakaan""]";Fall from, out of or through building or structure causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
8e2563a2-6190-4952-a397-64ca1c49ba3d;Fall from tree causing accidental injury;W14;"[""Jatuh dari pohon menyebabkan luka karena kecelakaan""]";Fall from tree causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
1c69680b-a0ea-4dba-a440-0c0db304f079;Fall from cliff causing accidental injury;W15;"[""Jatuh dari tebing menyebabkan luka karena kecelakaan""]";Fall from cliff causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
17752eb8-bdec-472f-a54b-ea67cbf198ea;Diving or jumping into water causing injury other than drowning or submersion causing accidental injury;W16;"[""Diving atau melompat ke dalam air menyebabkan cedera selain tenggelam atau perendaman menyebabkan luka karena kecelakaan""]";Diving or jumping into water causing injury other than drowning or submersion causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
e159a854-ab89-40e8-8530-6eab1c80cfa7;Other fall from one level to another causing accidental injury;W17;"[""Jatuh lain dari satu tingkat ke menyebabkan luka karena kecelakaan lain""]";Other fall from one level to another causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
373cb8c2-e921-4db3-878c-09909edede87;Other fall on same level causing accidental injury;W18;"[""Jatuh lain pada tingkat yang sama yang menyebabkan luka karena kecelakaan""]";Other fall on same level causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
e2fa2689-3ee2-4df7-a9e2-7f5a89a110d3;Unspecified fall causing accidental injury;W19;"[""Tidak disebutkan jatuh menyebabkan luka karena kecelakaan""]";Unspecified fall causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
d5400ed6-f894-4535-bf0f-df347c75a5a3;Struck by thrown, projected or falling object causing accidental injury;W20;"[""Disambar dilemparkan , diproyeksikan atau benda jatuh menyebabkan luka karena kecelakaan""]";Struck by thrown, projected or falling object causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
12884eac-76e0-4296-8276-b963902075d3;Striking against or struck by sports equipment causing accidental injury;W21;"[""Menyerang melawan atau dipukul oleh peralatan olahraga menyebabkan luka karena kecelakaan""]";Striking against or struck by sports equipment causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
f77c7d6e-1b6d-403d-afb4-070614cb524c;Striking against or struck by other objects causing accidental injury;W22;"[""Menyerang melawan atau dipukul oleh benda-benda lain yang menyebabkan luka karena kecelakaan""]";Striking against or struck by other objects causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
558cfc34-5273-45a8-8264-ffd7203ce9dc;Caught, crushed, jammed or pinched in or between objects causing accidental injury;W23;"[""Tertangkap , hancur , macet atau terjepit di antara objek atau menyebabkan cedera disengaja""]";Caught, crushed, jammed or pinched in or between objects causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
9ed9691a-f1a7-4425-94d1-e67ac36c4935;Contact with lifting and transmission devices, not elsewhere classified causing accidental injury;W24;"[""Kontak dengan mengangkat dan transmisi perangkat , tidak diklasifikasikan di tempat lain menyebabkan luka karena kecelakaan""]";Contact with lifting and transmission devices, not elsewhere classified causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
4d5774e6-0fb2-4d69-8181-3c0c8d798ae4;Contact with sharp glass causing accidental injury;W25;"[""Kontak dengan kaca tajam yang menyebabkan luka karena kecelakaan""]";Contact with sharp glass causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
d4a7f4e7-c07e-4b6f-bfd7-8340bbfed6ef;Contact with knife, sword or dagger causing accidental injury;W26;"[""Kontak dengan pisau , pedang atau belati menyebabkan luka karena kecelakaan""]";Contact with knife, sword or dagger causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
362ed72e-e314-4902-bcb1-2cee6f876ee4;Contact with nonpowered hand tool causing accidental injury;W27;"[""Kontak dengan alat tangan tanpa catu daya yang menyebabkan luka karena kecelakaan""]";Contact with nonpowered hand tool causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
2f7d2caa-ac02-41ef-894e-e6667a3b9b91;Contact with powered lawnmower causing accidental injury;W28;"[""Kontak dengan mesin pemotong rumput bertenaga menyebabkan luka karena kecelakaan""]";Contact with powered lawnmower causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
8da62483-675b-4410-97d6-c562cef4c085;Contact with other powered hand tools and household machinery causing accidental injury;W29;"[""Kontak dengan alat-alat tangan bertenaga lain dan mesin rumah tangga yang menyebabkan luka karena kecelakaan""]";Contact with other powered hand tools and household machinery causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
f750f944-4fc6-4796-bddd-2d0eaddb47b7;Contact with agricultural machinery causing accidental injury;W30;"[""Kontak dengan mesin pertanian menyebabkan luka karena kecelakaan""]";Contact with agricultural machinery causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
91ad1d18-e4bf-470f-9c2f-3b1e2846fcc4;Contact with other and unspecified machinery causing accidental injury;W31;"[""Kontak dengan mesin lainnya dan tidak spesifik menyebabkan luka karena kecelakaan""]";Contact with other and unspecified machinery causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
f47afef3-f185-4abb-8f35-a911e2020729;Handgun discharge causing accidental injury;W32;"[""Pistol debit menyebabkan luka karena kecelakaan""]";Handgun discharge causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
7493fb1b-8a70-4ff2-8303-e473a5043e6b;Rifle, shotgun and larger firearm discharge causing accidental injury;W33;"[""Rifle , senapan dan senjata api yang lebih besar debit menyebabkan luka karena kecelakaan""]";Rifle, shotgun and larger firearm discharge causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
d5ef5f10-be85-4aac-b4a1-a04bd3b4f4ef;Discharge from other and unspecified firearms causing accidental injury;W34;"[""Discharge dari senjata api lainnya dan tidak spesifik menyebabkan luka karena kecelakaan""]";Discharge from other and unspecified firearms causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
ac719f8d-7bb1-4ad6-94e5-20275352c991;Explosion and rupture of boiler causing accidental injury;W35;"[""Ledakan dan pecahnya boiler menyebabkan luka karena kecelakaan""]";Explosion and rupture of boiler causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
7840caf8-aae7-4903-9add-d444d53075a7;Explosion and rupture of gas cylinder causing accidental injury;W36;"[""Ledakan dan pecahnya tabung gas yang menyebabkan luka karena kecelakaan""]";Explosion and rupture of gas cylinder causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
cc15d0d8-6139-442e-9299-b9d14f9760b0;Explosion and rupture of pressurized tyre, pipe or hose causing accidental injury;W37;"[""Ledakan dan pecahnya ban bertekanan , pipa atau selang menyebabkan luka karena kecelakaan""]";Explosion and rupture of pressurized tyre, pipe or hose causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
d9be8e35-b7af-4307-96d1-923632d5ac3b;Explosion and rupture of other specified pressurized devices causing accidental injury;W38;"[""Ledakan dan pecahnya perangkat bertekanan lainnya yang spesifik menyebabkan luka karena kecelakaan""]";Explosion and rupture of other specified pressurized devices causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
48295b4a-802b-41ed-afad-6691824546c0;Discharge of firework causing accidental injury;W39;"[""Discharge dari kembang api yang menyebabkan luka karena kecelakaan""]";Discharge of firework causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
3ac0a65b-0e4d-4c83-9dfa-369d701e8327;Explosion of other materials causing accidental injury;W40;"[""Ledakan bahan lain yang menyebabkan luka karena kecelakaan""]";Explosion of other materials causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
c234a8b5-4ed7-4ba0-9120-ae7c9a600447;Exposure to high-pressure jet causing accidental injury;W41;"[""Paparan tekanan tinggi jet menyebabkan luka karena kecelakaan""]";Exposure to high-pressure jet causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
835d9345-4bb5-4af3-8aa4-542f3610966f;Exposure to noise causing accidental injury;W42;"[""Paparan kebisingan menyebabkan luka karena kecelakaan""]";Exposure to noise causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
df9a9b2a-b880-4d1a-9ad9-9e6f8bdc7edd;Exposure to vibration causing accidental injury;W43;"[""Paparan getaran menyebabkan luka karena kecelakaan""]";Exposure to vibration causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
941761a4-b5b6-4f42-8fe7-ede2d20717d9;Foreign body entering into or through eye or natural orifice causing accidental injury;W44;"[""Benda asing yang masuk ke dalam atau melalui mata atau lubang alami menyebabkan luka karena kecelakaan""]";Foreign body entering into or through eye or natural orifice causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
ff1e82fd-2f69-459b-b227-083aee9d23b8;Foreign body or object entering through skin causing accidental injury;W45;"[""Benda asing atau benda yang masuk melalui kulit yang menyebabkan luka karena kecelakaan""]";Foreign body or object entering through skin causing accidental injury;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.804115+00;2025-12-07 20:07:41.97931+00
911581c4-ca3b-4e71-8b35-96a3e9c122cf;Inhalation of gastric contents as an external cause of morbidity and mortality;W78;"[""Menghirup isi lambung sebagai penyebab eksternal morbiditas dan mortalitas""]";Inhalation of gastric contents as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
c93ff182-3e05-4ddb-83ea-a1cee2dac474;Inhalation and ingestion of food causing obstruction of respiratory tract as an external cause of morbidity and mortality;W79;"[""Inhalasi dan konsumsi makanan menyebabkan obstruksi saluran pernapasan sebagai penyebab eksternal morbiditas dan mortalitas""]";Inhalation and ingestion of food causing obstruction of respiratory tract as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
8bd369f2-9f73-4e23-b3b5-1da30845a133;Inhalation and ingestion of other objects causing obstruction of respiratory tract as an external cause of morbidity and mortality;W80;"[""Inhalasi dan menelan benda-benda lain yang menyebabkan obstruksi saluran pernapasan sebagai penyebab eksternal morbiditas dan mortalitas""]";Inhalation and ingestion of other objects causing obstruction of respiratory tract as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
e9b792dc-f44e-4a79-9400-44158658940e;Confined to or trapped in a low-oxygen environment as an external cause of morbidity and mortality;W81;"[""Terbatas pada atau terjebak dalam lingkungan yang rendah oksigen sebagai penyebab eksternal morbiditas dan mortalitas""]";Confined to or trapped in a low-oxygen environment as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
013f254f-3afd-443f-bf9a-30fd3fafb422;Other specified threats to breathing as an external cause of morbidity and mortality;W83;"[""Ancaman tertentu lainnya untuk bernapas sebagai penyebab eksternal morbiditas dan mortalitas""]";Other specified threats to breathing as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
79946e8d-4773-4ab1-9c8a-8b769b279e3b;Unspecified threat to breathing as an external cause of morbidity and mortality;W84;"[""Tidak disebutkan ancaman pernapasan sebagai penyebab eksternal morbiditas dan mortalitas""]";Unspecified threat to breathing as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
bc54d9d4-f7c0-4ada-963d-e4e49fade98f;Exposure to electric transmission lines as an external cause of morbidity and mortality;W85;"[""Paparan jalur transmisi listrik sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to electric transmission lines as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
689c0c50-192d-4f6e-b27d-dab23f181408;Exposure to other specified electric current as an external cause of morbidity and mortality;W86;"[""Paparan arus listrik tertentu lainnya sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to other specified electric current as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
14a8a50f-000f-4cc8-a16e-079cdf2e9bc5;Exposure to unspecified electric current as an external cause of morbidity and mortality;W87;"[""Paparan arus listrik yang tidak spesifik sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to unspecified electric current as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
cbd4e321-cf9d-4479-baa9-644d14860bf9;Exposure to ionizing radiation as an external cause of morbidity and mortality;W88;"[""Paparan radiasi pengion sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to ionizing radiation as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
846965c8-4eaa-4131-9b1f-b117a6acf2b5;Exposure to man-made visible and ultraviolet light as an external cause of morbidity and mortality;W89;"[""Paparan terlihat dan sinar ultraviolet buatan manusia sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to man-made visible and ultraviolet light as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
521e7ab0-a29b-49aa-a6d8-4121f426f801;Exposure to other nonionizing radiation as an external cause of morbidity and mortality;W90;"[""Paparan radiasi nonionizing lain sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to other nonionizing radiation as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
c5dfdfff-a3e8-4eaa-b9c8-a7bb6021dece;Exposure to unspecified type of radiation as an external cause of morbidity and mortality;W91;"[""Paparan jenis spesifik radiasi sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to unspecified type of radiation as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
9b647e79-3f3e-4f20-8fd5-519d08289bcd;Exposure to excessive heat of man-made origin as an external cause of morbidity and mortality;W92;"[""Paparan panas yang berlebihan asal buatan manusia sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to excessive heat of man-made origin as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
709e53b6-8cbc-41ca-9eb4-b8493af0bf8e;Exposure to excessive cold of man-made origin as an external cause of morbidity and mortality;W93;"[""Paparan dingin yang berlebihan asal buatan manusia sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to excessive cold of man-made origin as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
337836b9-dabb-43e9-9e5e-bfdc894bf4ff;Exposure to high and low air pressure and changes in air pressure as an external cause of morbidity and mortality;W94;"[""Paparan tekanan udara tinggi dan rendah dan perubahan tekanan udara sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to high and low air pressure and changes in air pressure as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
0ec84c01-7ebe-4477-8a45-dddc1a6dd20b;Exposure to other and unspecified man-made environmental factors as an external cause of morbidity and mortality;W99;"[""Paparan faktor lingkungan buatan manusia lain dan tidak spesifik sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to other and unspecified man-made environmental factors as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
0733c259-9cef-4f91-93d5-4cb2816d1fe1;Exposure to uncontrolled fire in building or structure as an external cause of morbidity and mortality;X00;"[""Paparan api yang tidak terkendali di bangunan atau struktur sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to uncontrolled fire in building or structure as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
60ba8af9-4ab8-4697-a216-d9b771c49516;Contact with venomous spiders as an external cause of morbidity and mortality;X21;"[""Kontak dengan laba-laba berbisa sebagai penyebab eksternal morbiditas dan mortalitas""]";Contact with venomous spiders as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
5e20d70e-2a23-40f0-b0d5-c9f5dc8c830f;Exposure to uncontrolled fire, not in building or structure as an external cause of morbidity and mortality;X01;"[""Paparan api yang tidak terkendali , tidak dalam bangunan atau struktur sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to uncontrolled fire, not in building or structure as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
ab6c4e85-dc79-4673-8fa5-1d355d1a7545;Exposure to controlled fire in building or structure as an external cause of morbidity and mortality;X02;"[""Paparan api dikendalikan dalam bangunan atau struktur sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to controlled fire in building or structure as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
b0e6f01b-e24d-4d51-88fb-41ce013edf1a;Exposure to controlled fire, not in building or structure as an external cause of morbidity and mortality;X03;"[""Paparan api dikendalikan , tidak dalam bangunan atau struktur sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to controlled fire, not in building or structure as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
846f0b24-788d-4f04-ac4f-c2e2fe9c359e;Exposure to ignition of highly flammable material as an external cause of morbidity and mortality;X04;"[""Paparan pengapian bahan mudah terbakar sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to ignition of highly flammable material as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
d948d7dd-07ab-45c7-8671-e0ca82977091;Exposure to ignition or melting of nightwear as an external cause of morbidity and mortality;X05;"[""Paparan pengapian atau pencairan pakaian tidur sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to ignition or melting of nightwear as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
6daebb43-0a87-4d89-b698-b1d218485ffe;Exposure to ignition or melting of other clothing and apparel as an external cause of morbidity and mortality;X06;"[""Paparan pengapian atau pencairan pakaian lainnya dan pakaian sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to ignition or melting of other clothing and apparel as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
cd4db61e-006f-44b7-939c-fee40d7f8289;Exposure to other specified smoke, fire and flames as an external cause of morbidity and mortality;X08;"[""Paparan asap tertentu lainnya , kebakaran dan api sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to other specified smoke, fire and flames as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
9e421c0f-3d26-4ce8-82a1-14d9ac0b8f20;Exposure to unspecified smoke, fire and flames as an external cause of morbidity and mortality;X09;"[""Paparan asap tidak spesifik , kebakaran dan api sebagai penyebab eksternal morbiditas dan mortalitas""]";Exposure to unspecified smoke, fire and flames as an external cause of morbidity and mortality;Causes externes;Médecine générale;mild;2025-12-07 19:56:47.855139+00;2025-12-07 20:07:42.024265+00
